id_commande,date_commande,id_client,ville,categorie,nom_produit,prix_unitaire,quantite,remise,cout_livraison,methode_paiement,canal_marketing,cout_marketing,statut_commande,chiffre_affaires,marge_brute,profit_net,mois,indicateur_retour,indicateur_annulation,nombre_commandes_par_client,valeur_vie_client
CMD109524,2025-12-20,C0165,Abidjan,Maison,Produit_Maison_3,122.9,2,0.18,7.14,Mobile Money,Instagram Ads,13.39,Livrée,201.56,90.7,70.17,2025-12,0,0,12,4844.95
CMD109525,2025-07-03,C0005,Libreville,Beauté,Produit_Beauté_48,28.68,1,0.06,9.01,Virement,Google Ads,6.5,Livrée,26.96,12.13,-3.38,2025-07,0,0,23,7520.26
CMD109526,2025-07-16,C0975,Abidjan,Mode,Produit_Mode_49,36.64,2,0.25,3.04,Paiement à la livraison,Instagram Ads,7.43,Livrée,54.96,24.73,14.26,2025-07,0,0,3,183.34
CMD109527,2025-12-25,C0288,Dakar,Mode,Produit_Mode_21,35.45,3,0.18,5.16,Carte,Email,0.87,Livrée,87.21,39.24,33.21,2025-12,0,0,16,4528.88
CMD109528,2025-07-28,C0123,Libreville,Maison,Produit_Maison_42,100.96,2,0.03,9.48,Paiement à la livraison,Influenceur,13.5,Livrée,195.86,88.14,65.16,2025-07,0,0,18,4835.61
CMD109529,2025-11-30,C0239,Kinshasa,Maison,Produit_Maison_10,99.53,3,0.24,2.92,Carte,Instagram Ads,11.78,Livrée,226.93,102.12,87.42,2025-11,0,0,13,3324.29
CMD109530,2025-07-10,C0003,Abidjan,Maison,Produit_Maison_40,105.24,1,0.22,6.25,Paiement à la livraison,Instagram Ads,11.97,Livrée,82.09,36.94,18.72,2025-07,0,0,26,9516.06
CMD109531,2025-12-06,C1947,Kinshasa,Maison,Produit_Maison_37,150.46,3,0.06,7.77,Virement,Google Ads,7.58,Livrée,424.3,190.93,175.58,2025-12,0,0,4,2520.26
CMD109532,2025-08-26,C1830,Dakar,Mode,Produit_Mode_17,71.44,2,0.14,3.65,Mobile Money,Instagram Ads,13.67,Livrée,122.88,55.3,37.98,2025-08,0,0,2,710.96
CMD109533,2025-09-04,C0223,Libreville,Électronique,Produit_Électronique_12,459.84,1,0.19,3.88,Mobile Money,Instagram Ads,10.68,Livrée,372.47,167.61,153.05,2025-09,0,0,15,2534.25
CMD109534,2025-08-02,C0380,Brazzaville,Mode,Produit_Mode_18,49.6,2,0.26,9.41,Virement,Email,1.21,Livrée,73.41,33.03,22.41,2025-08,0,0,18,2666.88
CMD109535,2025-07-22,C0396,Kinshasa,Mode,Produit_Mode_42,34.43,3,0.28,6.86,Virement,Google Ads,7.59,Livrée,74.37,33.47,19.02,2025-07,0,0,19,1583.61
CMD109536,2025-07-22,C0823,Kinshasa,Mode,Produit_Mode_14,49.9,1,0.26,6.91,Mobile Money,Google Ads,4.97,Livrée,36.93,16.62,4.74,2025-07,0,0,3,927.53
CMD109537,2025-07-14,C0040,Kinshasa,Mode,Produit_Mode_38,40.78,2,0.26,4.3,Virement,Instagram Ads,9.53,Livrée,60.35,27.16,13.33,2025-07,0,0,20,5153.31
CMD109538,2025-07-11,C0178,Kinshasa,Électronique,Produit_Électronique_39,460.51,2,0.09,6.34,Paiement à la livraison,Google Ads,4.08,Livrée,838.13,377.16,366.74,2025-07,0,0,19,7017.58
CMD109539,2025-10-03,C0026,Douala,Beauté,Produit_Beauté_27,22.13,1,0.05,6.87,Mobile Money,Google Ads,6.75,Livrée,21.02,9.46,-4.16,2025-10,0,0,26,4790.2
CMD109540,2025-07-29,C0130,Dakar,Maison,Produit_Maison_19,120.3,1,0.0,4.04,Paiement à la livraison,Google Ads,7.73,Livrée,120.3,54.13,42.36,2025-07,0,0,22,3128.59
CMD109541,2025-07-11,C1029,Abidjan,Électronique,Produit_Électronique_30,420.13,2,0.23,8.07,Carte,Instagram Ads,11.8,Livrée,647.0,291.15,271.28,2025-07,0,0,2,719.87
CMD109542,2025-08-18,C1406,Kinshasa,Mode,Produit_Mode_34,50.16,1,0.28,5.12,Mobile Money,Google Ads,5.33,Livrée,36.12,16.25,5.8,2025-08,0,0,3,142.55
CMD109543,2025-08-07,C0160,Libreville,Électronique,Produit_Électronique_34,408.88,3,0.03,3.37,Paiement à la livraison,Google Ads,3.53,Retournée,1189.84,535.43,528.53,2025-08,1,0,10,3550.73
CMD109544,2025-11-27,C1188,Dakar,Maison,Produit_Maison_9,122.19,1,0.08,6.34,Paiement à la livraison,Google Ads,7.92,Livrée,112.41,50.58,36.32,2025-11,0,0,3,205.51
CMD109545,2025-11-07,C0120,Abidjan,Maison,Produit_Maison_36,38.54,2,0.1,8.44,Mobile Money,Google Ads,3.92,Retournée,69.37,31.22,18.86,2025-11,1,0,29,9542.19
CMD109546,2025-09-12,C0073,Dakar,Mode,Produit_Mode_4,36.29,3,0.17,8.81,Virement,Instagram Ads,10.23,Livrée,90.36,40.66,21.62,2025-09,0,0,22,4721.85
CMD109547,2025-09-21,C0026,Douala,Maison,Produit_Maison_37,116.3,2,0.27,2.89,Carte,Instagram Ads,6.05,Livrée,169.8,76.41,67.47,2025-09,0,0,26,4790.2
CMD109548,2025-07-25,C0209,Dakar,Maison,Produit_Maison_48,143.94,2,0.16,3.45,Virement,Instagram Ads,8.83,Livrée,241.82,108.82,96.54,2025-07,0,0,15,6076.34
CMD109549,2025-11-13,C0166,Douala,Maison,Produit_Maison_36,106.79,2,0.1,4.33,Carte,Instagram Ads,14.88,Livrée,192.22,86.5,67.29,2025-11,0,0,17,3432.4
CMD109550,2025-09-08,C0007,Dakar,Mode,Produit_Mode_35,58.93,3,0.22,8.71,Mobile Money,Google Ads,7.23,Livrée,137.9,62.06,46.12,2025-09,0,0,14,2662.14
CMD109551,2025-10-18,C0157,Abidjan,Mode,Produit_Mode_32,45.7,3,0.29,7.92,Mobile Money,Influenceur,19.75,Livrée,97.34,43.8,16.13,2025-10,0,0,27,11783.36
CMD109552,2025-12-12,C0105,Douala,Beauté,Produit_Beauté_20,15.53,2,0.2,5.5,Paiement à la livraison,Instagram Ads,10.75,Livrée,24.85,11.18,-5.07,2025-12,0,0,20,2930.61
CMD109553,2025-11-13,C0172,Abidjan,Mode,Produit_Mode_15,46.67,2,0.18,7.75,Mobile Money,Google Ads,5.4,Livrée,76.54,34.44,21.29,2025-11,0,0,21,4300.01
CMD109554,2025-07-08,C1897,Lomé,Mode,Produit_Mode_26,24.73,2,0.23,2.74,Virement,Instagram Ads,11.53,Livrée,38.08,17.14,2.87,2025-07,0,0,4,670.23
CMD109555,2025-07-02,C0158,Abidjan,Mode,Produit_Mode_7,60.02,1,0.27,4.85,Paiement à la livraison,Influenceur,12.32,Livrée,43.81,19.71,2.54,2025-07,0,0,16,1830.88
CMD109556,2025-10-01,C0049,Kinshasa,Mode,Produit_Mode_22,31.38,3,0.17,4.63,Mobile Money,Google Ads,7.33,Livrée,78.14,35.16,23.2,2025-10,0,0,16,2841.09
CMD109557,2025-07-14,C0321,Brazzaville,Beauté,Produit_Beauté_28,18.66,3,0.15,3.69,Paiement à la livraison,Instagram Ads,12.76,Livrée,47.58,21.41,4.96,2025-07,0,0,17,3956.16
CMD109558,2025-07-15,C1699,Kinshasa,Beauté,Produit_Beauté_40,24.37,2,0.26,4.11,Virement,Instagram Ads,6.57,Livrée,36.07,16.23,5.55,2025-07,0,0,2,196.21
CMD109559,2025-07-06,C1746,Kinshasa,Maison,Produit_Maison_45,131.11,3,0.1,3.3,Virement,Instagram Ads,6.65,Livrée,354.0,159.3,149.35,2025-07,0,0,4,690.3
CMD109560,2025-10-26,C0248,Kinshasa,Beauté,Produit_Beauté_31,34.48,2,0.13,4.95,Mobile Money,Instagram Ads,9.48,Livrée,60.0,27.0,12.57,2025-10,0,0,18,6660.07
CMD109561,2025-11-24,C0509,Abidjan,Maison,Produit_Maison_32,148.51,1,0.09,8.62,Virement,Google Ads,5.25,Livrée,135.14,60.81,46.94,2025-11,0,0,3,250.31
CMD109562,2025-09-07,C0077,Douala,Beauté,Produit_Beauté_46,16.72,1,0.04,8.2,Carte,Influenceur,5.51,Livrée,16.05,7.22,-6.49,2025-09,0,0,20,7213.8
CMD109563,2025-08-18,C0078,Dakar,Mode,Produit_Mode_2,36.07,2,0.09,5.88,Paiement à la livraison,Google Ads,7.82,Livrée,65.65,29.54,15.84,2025-08,0,0,15,2173.0
CMD109564,2025-11-29,C0070,Kinshasa,Mode,Produit_Mode_32,25.81,3,0.21,9.46,Virement,Instagram Ads,13.39,Livrée,61.17,27.53,4.68,2025-11,0,0,17,2751.95
CMD109565,2025-07-19,C1575,Libreville,Maison,Produit_Maison_17,153.22,2,0.09,6.48,Mobile Money,Instagram Ads,9.38,Livrée,278.86,125.49,109.63,2025-07,0,0,1,278.86
CMD109566,2025-12-20,C0344,Brazzaville,Beauté,Produit_Beauté_41,20.94,2,0.04,6.48,Carte,Email,1.42,Livrée,40.2,18.09,10.19,2025-12,0,0,25,4475.7
CMD109567,2025-11-26,C0223,Douala,Électronique,Produit_Maison_16,142.86,1,0.16,8.64,Mobile Money,Instagram Ads,13.8,Livrée,120.0,54.0,31.56,2025-11,0,0,15,2534.25
CMD109568,2025-11-02,C0323,Abidjan,Beauté,Produit_Beauté_15,22.78,1,0.07,9.03,Carte,Instagram Ads,9.43,Livrée,21.19,9.54,-8.92,2025-11,0,0,16,4402.48
CMD109569,2025-09-02,C0275,Abidjan,Électronique,Produit_Électronique_24,259.96,1,0.1,4.98,Virement,Google Ads,6.8,Livrée,233.96,105.28,93.5,2025-09,0,0,15,4010.28
CMD109570,2025-08-11,C0273,Douala,Mode,Produit_Mode_20,49.48,1,0.19,3.93,Mobile Money,Instagram Ads,13.41,Livrée,40.08,18.04,0.7,2025-08,0,0,23,7624.52
CMD109571,2025-10-07,C0100,Dakar,Mode,Produit_Mode_33,37.74,2,0.06,9.58,Mobile Money,Email,1.54,Livrée,70.95,31.93,20.81,2025-10,0,0,20,6049.71
CMD109572,2025-10-22,C0078,Lomé,Maison,Produit_Maison_21,145.8,2,0.01,4.59,Paiement à la livraison,Google Ads,4.14,Livrée,288.68,129.91,121.18,2025-10,0,0,15,2173.0
CMD109573,2025-10-12,C1858,Dakar,Mode,Produit_Mode_49,29.63,2,0.1,2.03,Paiement à la livraison,Instagram Ads,14.3,Livrée,53.33,24.0,7.67,2025-10,0,0,5,1354.03
CMD109574,2025-11-14,C0337,Cotonou,Beauté,Produit_Beauté_3,30.41,1,0.07,4.67,Carte,Email,0.85,Livrée,28.28,12.73,7.21,2025-11,0,0,18,4247.73
CMD109575,2025-07-13,C1858,Abidjan,Électronique,Produit_Mode_45,69.01,1,0.21,8.01,Virement,Google Ads,6.66,Livrée,54.52,24.53,9.86,2025-07,0,0,5,1354.03
CMD109576,2025-08-25,C0167,Abidjan,Mode,Produit_Mode_4,55.28,1,0.08,6.29,Virement,Instagram Ads,12.15,Livrée,50.86,22.89,4.45,2025-08,0,0,18,5702.47
CMD109577,2025-07-24,C0552,Kinshasa,Mode,Produit_Mode_30,45.98,2,0.16,6.53,Virement,Influenceur,5.24,Livrée,77.25,34.76,22.99,2025-07,0,0,1,77.25
CMD109578,2025-11-16,C0325,Kinshasa,Mode,Produit_Mode_30,48.14,1,0.11,7.55,Paiement à la livraison,Instagram Ads,7.1,Retournée,42.84,19.28,4.63,2025-11,1,0,17,3522.07
CMD109579,2025-12-06,C1459,Dakar,Mode,Produit_Mode_19,50.53,2,0.14,7.49,Carte,Instagram Ads,13.17,Livrée,86.91,39.11,18.45,2025-12,0,0,1,86.91
CMD109580,2025-11-13,C1784,Kinshasa,Électronique,Produit_Maison_43,134.97,3,0.1,6.13,Virement,Instagram Ads,13.22,Livrée,364.42,163.99,144.64,2025-11,0,0,3,563.63
CMD109581,2025-12-10,C1720,Dakar,Mode,Produit_Mode_18,13.72,1,0.07,6.27,Virement,Influenceur,10.0,Livrée,12.76,5.74,-10.53,2025-12,0,0,2,58.39
CMD109582,2025-10-18,C0305,Kinshasa,Électronique,Produit_Électronique_17,454.16,1,0.09,7.4,Virement,Influenceur,8.69,Livrée,413.29,185.98,169.89,2025-10,0,0,18,5804.76
CMD109583,2025-07-29,C0018,Abidjan,Beauté,Produit_Beauté_24,11.58,2,0.03,4.74,Paiement à la livraison,Google Ads,3.02,Retournée,22.47,10.11,2.35,2025-07,1,0,12,3177.81
CMD109584,2025-10-15,C1865,Douala,Électronique,Produit_Beauté_19,16.73,2,0.09,4.71,Virement,Influenceur,15.03,Livrée,30.45,13.7,-6.04,2025-10,0,0,4,225.98
CMD109585,2025-09-19,C0481,Lomé,Électronique,Produit_Électronique_15,358.53,2,0.06,6.79,Paiement à la livraison,Email,1.13,Livrée,674.04,303.32,295.4,2025-09,0,0,4,2038.3
CMD109586,2025-11-05,C1016,Douala,Maison,Produit_Maison_40,166.46,3,0.1,7.0,Virement,Google Ads,5.62,Livrée,449.44,202.25,189.63,2025-11,0,0,2,479.01
CMD109587,2025-12-01,C0339,Kinshasa,Maison,Produit_Maison_50,128.28,3,0.02,3.31,Virement,Google Ads,3.56,Livrée,377.14,169.71,162.84,2025-12,0,0,19,4046.55
CMD109588,2025-08-03,C0287,Kinshasa,Mode,Produit_Mode_12,41.78,1,0.27,8.09,Paiement à la livraison,Email,1.9,Livrée,30.5,13.72,3.73,2025-08,0,0,15,3489.54
CMD109589,2025-08-17,C0137,Kinshasa,Beauté,Produit_Beauté_40,27.44,3,0.08,5.0,Virement,Influenceur,14.09,Livrée,75.73,34.08,14.99,2025-08,0,0,15,3863.15
CMD109590,2025-12-13,C0331,Abidjan,Électronique,Produit_Électronique_25,264.12,2,0.09,5.36,Virement,Google Ads,4.29,Livrée,480.7,216.31,206.66,2025-12,0,0,16,2685.38
CMD109591,2025-08-11,C0119,Lomé,Mode,Produit_Mode_35,41.2,1,0.14,9.03,Virement,Email,1.91,Livrée,35.43,15.94,5.0,2025-08,0,0,23,6511.17
CMD109592,2025-07-16,C1539,Libreville,Électronique,Produit_Électronique_43,458.41,1,0.09,8.57,Carte,Instagram Ads,9.37,Livrée,417.15,187.72,169.78,2025-07,0,0,4,3058.97
CMD109593,2025-10-01,C0102,Abidjan,Électronique,Produit_Électronique_23,520.53,2,0.05,7.32,Mobile Money,Influenceur,4.96,Retournée,989.01,445.05,432.77,2025-10,1,0,21,5155.42
CMD109594,2025-10-19,C0055,Cotonou,Électronique,Produit_Électronique_11,531.09,2,0.24,9.78,Carte,Instagram Ads,11.39,Livrée,807.26,363.27,342.1,2025-10,0,0,14,3481.7
CMD109595,2025-11-02,C0243,Dakar,Beauté,Produit_Beauté_30,15.03,1,0.26,6.01,Virement,Instagram Ads,14.03,Livrée,11.12,5.0,-15.04,2025-11,0,0,14,3086.49
CMD109596,2025-11-25,C0912,Lomé,Beauté,Produit_Beauté_15,22.78,3,0.07,8.93,Mobile Money,Email,0.83,Livrée,63.56,28.6,18.84,2025-11,0,0,1,63.56
CMD109597,2025-12-06,C1530,Brazzaville,Maison,Produit_Maison_5,135.49,3,0.13,6.06,Paiement à la livraison,Instagram Ads,13.62,Livrée,353.63,159.13,139.45,2025-12,0,0,2,388.17
CMD109598,2025-12-04,C1777,Abidjan,Beauté,Produit_Beauté_11,37.26,1,0.02,9.88,Mobile Money,Influenceur,12.99,Livrée,36.51,16.43,-6.44,2025-12,0,0,1,36.51
CMD109599,2025-09-27,C0174,Abidjan,Électronique,Produit_Électronique_43,422.95,1,0.09,8.61,Virement,Email,0.81,Livrée,384.88,173.2,163.78,2025-09,0,0,20,5401.42
CMD109600,2025-08-20,C0324,Libreville,Électronique,Produit_Électronique_45,410.83,1,0.08,7.33,Virement,Google Ads,7.63,Livrée,377.96,170.08,155.12,2025-08,0,0,19,4359.46
CMD109601,2025-12-22,C0623,Abidjan,Mode,Produit_Mode_20,36.43,2,0.19,2.42,Paiement à la livraison,Email,0.83,Retournée,59.02,26.56,23.31,2025-12,1,0,3,471.5
CMD109602,2025-10-23,C0231,Brazzaville,Beauté,Produit_Beauté_10,22.39,1,0.01,5.23,Paiement à la livraison,Email,1.99,Livrée,22.17,9.98,2.76,2025-10,0,0,20,7309.36
CMD109603,2025-11-25,C0213,Libreville,Électronique,Produit_Électronique_27,487.55,2,0.06,3.0,Virement,Influenceur,15.05,Livrée,916.59,412.47,394.42,2025-11,0,0,21,5015.84
CMD109604,2025-09-26,C0301,Dakar,Électronique,Produit_Électronique_25,468.32,2,0.07,8.31,Carte,Influenceur,12.82,Livrée,871.08,391.99,370.86,2025-09,0,0,14,3593.92
CMD109605,2025-08-01,C0124,Dakar,Maison,Produit_Maison_10,100.13,1,0.1,8.84,Virement,Email,1.99,Livrée,90.12,40.55,29.72,2025-08,0,0,18,5346.78
CMD109606,2025-09-23,C0259,Douala,Mode,Produit_Mode_17,11.79,2,0.23,8.48,Virement,Instagram Ads,9.43,Annulée,18.16,8.17,-9.74,2025-09,0,1,16,2576.76
CMD109607,2025-09-24,C0299,Kinshasa,Mode,Produit_Mode_19,49.03,1,0.27,6.71,Mobile Money,Email,1.75,Livrée,35.79,16.11,7.65,2025-09,0,0,24,7660.82
CMD109608,2025-07-27,C0066,Kinshasa,Beauté,Produit_Beauté_16,33.41,1,0.05,4.01,Paiement à la livraison,Instagram Ads,7.87,Livrée,31.74,14.28,2.4,2025-07,0,0,14,1190.77
CMD109609,2025-09-18,C0003,Lomé,Électronique,Produit_Électronique_50,375.77,1,0.15,2.71,Paiement à la livraison,Instagram Ads,12.64,Retournée,319.4,143.73,128.38,2025-09,1,0,26,9516.06
CMD109610,2025-07-23,C0098,Douala,Beauté,Produit_Beauté_17,25.65,3,0.06,4.38,Paiement à la livraison,Instagram Ads,8.08,Livrée,72.33,32.55,20.09,2025-07,0,0,12,5067.1
CMD109611,2025-12-03,C0623,Brazzaville,Maison,Produit_Maison_16,206.24,2,0.23,3.29,Mobile Money,Instagram Ads,11.97,Livrée,317.61,142.92,127.66,2025-12,0,0,3,471.5
CMD109612,2025-11-04,C0715,Kinshasa,Maison,Produit_Maison_7,140.74,2,0.2,7.04,Carte,Instagram Ads,9.95,Livrée,225.18,101.33,84.34,2025-11,0,0,4,657.41
CMD109613,2025-10-01,C0048,Dakar,Beauté,Produit_Beauté_25,28.43,1,0.07,7.32,Carte,Google Ads,4.37,Livrée,26.44,11.9,0.21,2025-10,0,0,14,2838.35
CMD109614,2025-12-23,C0156,Kinshasa,Maison,Produit_Maison_15,120.52,2,0.07,2.96,Paiement à la livraison,Instagram Ads,6.56,Livrée,224.17,100.88,91.36,2025-12,0,0,23,7029.91
CMD109615,2025-08-18,C0265,Douala,Maison,Produit_Maison_13,99.05,3,0.2,7.71,Carte,Instagram Ads,14.82,Livrée,237.72,106.97,84.44,2025-08,0,0,12,3015.82
CMD109616,2025-09-07,C0251,Abidjan,Électronique,Produit_Électronique_40,248.82,3,0.1,3.62,Carte,Influenceur,4.59,Livrée,671.81,302.31,294.1,2025-09,0,0,20,4778.87
CMD109617,2025-07-02,C0293,Abidjan,Mode,Produit_Mode_43,31.54,1,0.2,4.02,Carte,Instagram Ads,5.24,Livrée,25.23,11.35,2.09,2025-07,0,0,20,5090.15
CMD109618,2025-09-15,C0208,Abidjan,Maison,Produit_Maison_7,114.84,1,0.28,8.0,Virement,Instagram Ads,10.12,Livrée,82.68,37.21,19.09,2025-09,0,0,22,3755.85
CMD109619,2025-09-10,C0353,Kinshasa,Maison,Produit_Maison_35,77.38,1,0.02,7.41,Virement,Email,1.07,Livrée,75.83,34.12,25.64,2025-09,0,0,23,5421.42
CMD109620,2025-08-18,C0108,Cotonou,Beauté,Produit_Beauté_30,35.96,2,0.04,6.1,Carte,Influenceur,18.92,Livrée,69.04,31.07,6.05,2025-08,0,0,20,5690.27
CMD109621,2025-08-14,C0218,Abidjan,Beauté,Produit_Beauté_35,26.94,3,0.06,7.91,Carte,Influenceur,17.36,Livrée,75.97,34.19,8.92,2025-08,0,0,16,5131.57
CMD109622,2025-09-04,C0266,Libreville,Mode,Produit_Mode_25,35.34,3,0.28,5.66,Carte,Google Ads,5.28,Livrée,76.33,34.35,23.41,2025-09,0,0,19,10673.23
CMD109623,2025-11-16,C0071,Douala,Mode,Produit_Mode_42,38.42,2,0.07,5.46,Mobile Money,Google Ads,7.13,Livrée,71.46,32.16,19.57,2025-11,0,0,17,3984.86
CMD109624,2025-07-06,C1237,Kinshasa,Électronique,Produit_Électronique_20,318.05,1,0.12,7.33,Carte,Instagram Ads,11.64,Retournée,279.88,125.95,106.98,2025-07,1,0,4,445.34
CMD109625,2025-10-07,C0174,Dakar,Beauté,Produit_Beauté_43,29.95,1,0.01,9.32,Carte,Influenceur,18.33,Retournée,29.65,13.34,-14.31,2025-10,1,0,20,5401.42
CMD109626,2025-07-02,C0001,Lomé,Beauté,Produit_Beauté_44,23.53,2,0.15,4.58,Carte,Instagram Ads,14.62,Livrée,40.0,18.0,-1.2,2025-07,0,0,28,8516.45
CMD109627,2025-12-04,C1047,Cotonou,Électronique,Produit_Électronique_15,264.03,3,0.04,6.27,Paiement à la livraison,Email,1.4,Retournée,760.41,342.18,334.51,2025-12,1,0,5,3125.62
CMD109628,2025-08-24,C0090,Kinshasa,Maison,Produit_Maison_16,90.62,2,0.06,8.21,Paiement à la livraison,Google Ads,6.43,Livrée,170.37,76.67,62.03,2025-08,0,0,13,2481.85
CMD109629,2025-12-30,C1654,Abidjan,Électronique,Produit_Électronique_11,271.82,2,0.09,8.66,Mobile Money,Email,0.74,Livrée,494.71,222.62,213.22,2025-12,0,0,1,494.71
CMD109630,2025-08-22,C0454,Dakar,Mode,Produit_Mode_4,47.72,2,0.05,2.53,Virement,Email,0.91,Livrée,90.67,40.8,37.36,2025-08,0,0,2,408.62
CMD109631,2025-09-06,C0299,Lomé,Maison,Produit_Maison_3,121.05,1,0.2,7.18,Paiement à la livraison,Instagram Ads,13.68,Livrée,96.84,43.58,22.72,2025-09,0,0,24,7660.82
CMD109632,2025-09-23,C0133,Abidjan,Maison,Produit_Maison_14,78.76,1,0.08,3.45,Virement,Email,1.0,Livrée,72.46,32.61,28.16,2025-09,0,0,18,4089.27
CMD109633,2025-09-22,C0336,Douala,Mode,Produit_Mode_17,76.8,2,0.28,7.07,Virement,Influenceur,7.24,Livrée,110.59,49.77,35.46,2025-09,0,0,18,6638.87
CMD109634,2025-11-28,C0389,Libreville,Maison,Produit_Maison_37,84.67,2,0.25,6.36,Mobile Money,Instagram Ads,14.97,Livrée,127.0,57.15,35.82,2025-11,0,0,20,3907.84
CMD109635,2025-10-28,C1574,Douala,Électronique,Produit_Électronique_44,237.37,1,0.19,2.15,Mobile Money,Instagram Ads,12.33,Livrée,192.27,86.52,72.04,2025-10,0,0,2,220.39
CMD109636,2025-12-16,C0314,Abidjan,Maison,Produit_Maison_10,119.1,2,0.05,3.12,Virement,Email,1.46,Livrée,226.29,101.83,97.25,2025-12,0,0,14,2764.35
CMD109637,2025-10-16,C0194,Dakar,Mode,Produit_Mode_40,63.95,3,0.1,8.6,Carte,Instagram Ads,13.23,Livrée,172.67,77.7,55.87,2025-10,0,0,16,5817.63
CMD109638,2025-11-21,C0938,Kinshasa,Électronique,Produit_Électronique_1,510.12,1,0.02,9.02,Virement,Email,1.79,Livrée,499.92,224.96,214.15,2025-11,0,0,5,1752.93
CMD109639,2025-12-27,C0132,Kinshasa,Électronique,Produit_Électronique_8,438.69,3,0.06,3.06,Mobile Money,Instagram Ads,6.53,Livrée,1237.11,556.7,547.11,2025-12,0,0,19,6773.29
CMD109640,2025-10-08,C0035,Dakar,Beauté,Produit_Beauté_45,24.0,1,0.06,6.91,Carte,Email,1.32,Livrée,22.56,10.15,1.92,2025-10,0,0,14,3994.24
CMD109641,2025-08-21,C0214,Abidjan,Mode,Produit_Mode_42,18.07,1,0.24,7.17,Carte,Google Ads,7.83,Livrée,13.73,6.18,-8.82,2025-08,0,0,21,7131.58
CMD109642,2025-08-10,C1892,Abidjan,Mode,Produit_Mode_28,34.66,2,0.28,4.61,Mobile Money,Influenceur,15.9,Livrée,49.91,22.46,1.95,2025-08,0,0,1,49.91
CMD109643,2025-07-11,C0065,Abidjan,Électronique,Produit_Électronique_11,372.74,3,0.09,3.83,Mobile Money,Instagram Ads,8.24,Livrée,1017.58,457.91,445.84,2025-07,0,0,16,4881.86
CMD109644,2025-08-18,C0104,Libreville,Mode,Produit_Mode_39,37.3,2,0.29,5.04,Paiement à la livraison,Influenceur,8.35,Livrée,52.97,23.84,10.45,2025-08,0,0,16,1470.63
CMD109645,2025-12-05,C0330,Cotonou,Maison,Produit_Maison_24,76.77,2,0.02,7.63,Virement,Google Ads,4.84,Livrée,150.47,67.71,55.24,2025-12,0,0,28,5388.13
CMD109646,2025-11-21,C0079,Lomé,Beauté,Produit_Beauté_18,27.58,1,0.1,5.5,Paiement à la livraison,Email,1.59,Livrée,24.82,11.17,4.08,2025-11,0,0,18,4752.06
CMD109647,2025-11-02,C0305,Libreville,Électronique,Produit_Électronique_30,538.96,2,0.05,8.69,Paiement à la livraison,Email,1.87,Livrée,1024.02,460.81,450.25,2025-11,0,0,18,5804.76
CMD109648,2025-09-29,C0161,Kinshasa,Beauté,Produit_Beauté_28,24.73,2,0.05,2.36,Virement,Instagram Ads,6.12,Livrée,46.99,21.15,12.67,2025-09,0,0,21,4764.33
CMD109649,2025-08-21,C0219,Douala,Électronique,Produit_Électronique_4,221.62,1,0.1,4.54,Paiement à la livraison,Instagram Ads,8.5,Livrée,199.46,89.76,76.72,2025-08,0,0,20,3765.01
CMD109650,2025-08-23,C0001,Douala,Électronique,Produit_Électronique_41,539.29,3,0.01,8.13,Mobile Money,Influenceur,16.62,Annulée,1601.69,720.76,696.01,2025-08,0,1,28,8516.45
CMD109651,2025-07-19,C0329,Cotonou,Mode,Produit_Mode_23,66.69,2,0.23,3.32,Paiement à la livraison,Google Ads,7.82,Livrée,102.7,46.22,35.08,2025-07,0,0,19,3070.77
CMD109652,2025-08-23,C1393,Abidjan,Électronique,Produit_Électronique_5,315.21,1,0.09,3.27,Mobile Money,Instagram Ads,7.2,Livrée,286.84,129.08,118.61,2025-08,0,0,4,2714.38
CMD109653,2025-09-16,C0261,Kinshasa,Mode,Produit_Mode_19,46.47,2,0.19,4.94,Virement,Email,1.55,Livrée,75.28,33.88,27.39,2025-09,0,0,11,4597.52
CMD109654,2025-12-21,C0679,Kinshasa,Mode,Produit_Mode_19,33.73,3,0.23,5.62,Paiement à la livraison,Instagram Ads,11.17,Livrée,77.92,35.06,18.27,2025-12,0,0,2,77.92
CMD109655,2025-11-22,C0364,Kinshasa,Électronique,Produit_Maison_34,105.19,3,0.02,8.77,Paiement à la livraison,Influenceur,16.48,Livrée,309.26,139.17,113.92,2025-11,0,0,22,9396.79
CMD109656,2025-08-21,C0065,Cotonou,Mode,Produit_Mode_19,43.73,2,0.29,6.51,Virement,Influenceur,12.16,Livrée,62.1,27.94,9.27,2025-08,0,0,16,4881.86
CMD109657,2025-08-25,C0098,Cotonou,Électronique,Produit_Beauté_49,32.38,2,0.05,9.0,Mobile Money,Influenceur,5.14,Livrée,61.52,27.68,13.54,2025-08,0,0,12,5067.1
CMD109658,2025-09-25,C0032,Kinshasa,Mode,Produit_Mode_13,47.95,1,0.1,9.12,Paiement à la livraison,Instagram Ads,9.25,Livrée,43.16,19.42,1.05,2025-09,0,0,15,3046.42
CMD109659,2025-12-22,C1617,Kinshasa,Maison,Produit_Maison_28,108.73,3,0.0,2.88,Carte,Google Ads,4.81,Livrée,326.19,146.79,139.1,2025-12,0,0,3,516.77
CMD109660,2025-11-14,C1311,Cotonou,Électronique,Produit_Électronique_48,419.1,1,0.1,2.18,Mobile Money,Instagram Ads,7.34,Livrée,377.19,169.74,160.22,2025-11,0,0,5,1535.51
